Order_ID,Product_ID,Quantity,Discount
ORD04916,PROD0187,1,0.16
ORD02666,PROD0182,1,0.12
ORD03951,PROD0127,4,0.03
ORD00356,PROD0109,3,0.25
ORD01369,PROD0002,5,0.16
ORD02183,PROD0064,1,0.19
ORD03827,PROD0156,4,0.29
ORD00957,PROD0118,5,0.21
ORD02887,PROD0152,4,0.17
ORD04369,PROD0165,2,0.16
ORD02449,PROD0090,4,0.05
ORD00137,PROD0184,2,0.21
ORD03088,PROD0095,4,0.16
ORD01400,PROD0157,3,0.17
ORD00772,PROD0036,3,0.13
ORD02524,PROD0158,5,0.18
ORD01332,PROD0088,3,0.07
ORD02236,PROD0172,4,0.19
ORD00074,PROD0196,4,0.22
ORD01119,PROD0149,5,0.01
ORD02197,PROD0161,4,0.04
ORD03376,PROD0109,5,0.3
ORD02495,PROD0017,4,0.17
ORD03247,PROD0125,1,0.17
ORD04533,PROD0153,4,0.09
ORD04080,PROD0066,5,0.11
ORD04678,PROD0073,4,0.08
ORD04171,PROD0050,5,0.24
ORD02477,PROD0029,4,0.14
ORD02368,PROD0118,5,0.28
ORD02813,PROD0053,4,0.22
ORD04395,PROD0137,1,0.3
ORD02400,PROD0199,5,0.16
ORD02173,PROD0075,3,0.0
ORD04956,PROD0043,5,0.24
ORD00082,PROD0084,2,0.04
ORD00258,PROD0042,4,0.04
ORD03758,PROD0011,4,0.12
ORD04530,PROD0155,1,0.01
ORD04460,PROD0046,3,0.16
ORD02070,PROD0092,5,0.03
ORD01815,PROD0001,5,0.26
ORD04696,PROD0143,2,0.26
ORD00338,PROD0085,4,0.09
ORD04431,PROD0142,2,0.19
ORD03881,PROD0068,1,0.17
ORD03408,PROD0061,1,0.04
ORD03663,PROD0095,1,0.01
ORD01744,PROD0012,3,0.22
ORD03304,PROD0027,5,0.27
ORD04887,PROD0092,2,0.01
ORD02929,PROD0100,3,0.03
ORD02139,PROD0197,5,0.06
ORD03591,PROD0139,3,0.13
ORD04666,PROD0014,5,0.23
ORD00160,PROD0168,1,0.16
ORD01328,PROD0107,1,0.01
ORD01672,PROD0110,3,0.27
ORD01007,PROD0013,2,0.08
ORD02422,PROD0078,3,0.04
ORD04877,PROD0012,4,0.15
ORD02810,PROD0109,5,0.27
ORD03284,PROD0096,2,0.09
ORD00317,PROD0097,2,0.24
ORD01033,PROD0030,3,0.27
ORD04894,PROD0112,4,0.04
ORD03486,PROD0197,2,0.06
ORD01482,PROD0032,5,0.0
ORD01933,PROD0056,3,0.13
ORD00241,PROD0067,4,0.09
ORD03186,PROD0078,5,0.09
ORD02668,PROD0096,5,0.07
ORD03581,PROD0084,2,0.03
ORD01899,PROD0137,2,0.09
ORD04007,PROD0021,2,0.09
ORD02849,PROD0056,1,0.05
ORD04882,PROD0015,1,0.22
ORD03231,PROD0033,2,0.28
ORD00557,PROD0184,4,0.07
ORD01173,PROD0163,4,0.15
ORD03487,PROD0198,3,0.16
ORD04470,PROD0188,2,0.19
ORD04553,PROD0083,3,0.17
ORD01401,PROD0047,5,0.2
ORD01396,PROD0175,3,0.04
ORD02562,PROD0026,4,0.03
ORD04116,PROD0084,4,0.11
ORD00689,PROD0115,1,0.02
ORD00428,PROD0136,1,0.11
ORD04910,PROD0024,3,0.13
ORD02518,PROD0069,4,0.07
ORD03000,PROD0164,2,0.11
ORD01157,PROD0077,4,0.26
ORD02424,PROD0029,4,0.04
ORD04757,PROD0077,5,0.14
ORD02130,PROD0075,5,0.06
ORD02731,PROD0060,4,0.15
ORD00249,PROD0057,2,0.04
ORD01784,PROD0108,1,0.26
ORD00563,PROD0177,2,0.07
ORD04270,PROD0154,2,0.13
ORD00307,PROD0132,4,0.15
ORD01435,PROD0143,1,0.11
ORD01427,PROD0123,5,0.14
ORD00079,PROD0074,5,0.13
ORD02589,PROD0176,1,0.09
ORD01002,PROD0114,3,0.12
ORD01743,PROD0084,2,0.14
ORD04194,PROD0013,1,0.15
ORD00880,PROD0092,4,0.21
ORD01541,PROD0075,3,0.26
ORD04068,PROD0023,4,0.13
ORD03104,PROD0042,5,0.24
ORD04824,PROD0017,3,0.07
ORD03245,PROD0035,5,0.18
ORD02105,PROD0097,4,0.08
ORD02798,PROD0014,5,0.18
ORD04800,PROD0008,1,0.03
ORD04361,PROD0153,5,0.1
ORD01867,PROD0148,1,0.16
ORD01917,PROD0176,3,0.05
ORD00697,PROD0139,5,0.12
ORD04277,PROD0075,3,0.05
ORD02416,PROD0100,3,0.22
ORD04216,PROD0199,5,0.09
ORD03751,PROD0150,3,0.13
ORD04597,PROD0095,4,0.1
ORD04678,PROD0090,5,0.04
ORD04247,PROD0190,1,0.25
ORD00421,PROD0046,2,0.02
ORD04783,PROD0119,5,0.18
ORD00607,PROD0036,3,0.16
ORD01537,PROD0164,5,0.27
ORD03702,PROD0021,4,0.0
ORD02689,PROD0193,5,0.16
ORD02152,PROD0085,1,0.24
ORD01689,PROD0109,4,0.23
ORD01310,PROD0134,4,0.29
ORD00859,PROD0022,2,0.22
ORD00244,PROD0054,5,0.15
ORD03559,PROD0138,1,0.23
ORD04736,PROD0063,5,0.3
ORD04028,PROD0138,1,0.08
ORD02758,PROD0148,1,0.27
ORD00186,PROD0189,5,0.2
ORD04693,PROD0162,2,0.25
ORD03648,PROD0120,5,0.01
ORD02586,PROD0038,5,0.26
ORD03465,PROD0150,2,0.07
ORD03062,PROD0023,3,0.22
ORD04412,PROD0193,1,0.23
ORD03807,PROD0192,1,0.23
ORD02609,PROD0050,2,0.2
ORD00164,PROD0192,1,0.04
ORD01976,PROD0150,1,0.0
ORD04364,PROD0033,5,0.3
ORD02519,PROD0035,3,0.1
ORD01994,PROD0186,4,0.01
ORD00484,PROD0177,5,0.1
ORD04383,PROD0026,5,0.22
ORD00350,PROD0073,3,0.02
ORD01112,PROD0077,2,0.21
ORD01693,PROD0103,1,0.27
ORD04350,PROD0128,2,0.11
ORD03294,PROD0036,4,0.02
ORD02857,PROD0131,5,0.12
ORD02010,PROD0054,3,0.07
ORD00495,PROD0181,1,0.19
ORD04461,PROD0083,4,0.03
ORD02392,PROD0116,2,0.03
ORD02739,PROD0099,4,0.07
ORD03993,PROD0146,2,0.11
ORD00948,PROD0026,4,0.09
ORD03219,PROD0174,5,0.01
ORD01098,PROD0131,2,0.14
ORD01489,PROD0117,1,0.26
ORD04463,PROD0153,4,0.3
ORD03099,PROD0105,1,0.1
ORD02043,PROD0076,2,0.16
ORD03095,PROD0066,3,0.02
ORD03377,PROD0020,1,0.27
ORD03784,PROD0083,2,0.1
ORD02455,PROD0105,3,0.01
ORD03059,PROD0032,1,0.06
ORD04590,PROD0140,1,0.04
ORD01754,PROD0003,3,0.04
ORD03439,PROD0054,4,0.04
ORD04171,PROD0027,3,0.19
ORD02217,PROD0117,1,0.16
ORD04744,PROD0059,5,0.1
ORD01732,PROD0006,5,0.12
ORD00368,PROD0108,4,0.12
ORD04972,PROD0161,1,0.17
ORD01419,PROD0130,5,0.23
ORD02280,PROD0158,5,0.14
ORD02209,PROD0082,3,0.03
ORD01943,PROD0197,3,0.16
ORD03717,PROD0035,4,0.04
ORD02179,PROD0051,1,0.19
ORD03481,PROD0142,5,0.3
ORD00866,PROD0194,4,0.25
ORD02220,PROD0199,1,0.06
ORD01707,PROD0152,5,0.23
ORD00533,PROD0130,4,0.06
ORD03850,PROD0114,3,0.29
ORD01823,PROD0188,2,0.06
ORD02327,PROD0195,4,0.13
ORD02057,PROD0025,2,0.22
ORD04957,PROD0004,5,0.27
ORD02860,PROD0050,5,0.25
ORD03434,PROD0006,2,0.16
ORD03244,PROD0035,3,0.08
ORD01367,PROD0011,3,0.02
ORD01396,PROD0060,1,0.18
ORD02918,PROD0116,4,0.04
ORD02200,PROD0195,3,0.02
ORD00464,PROD0182,4,0.21
ORD02230,PROD0026,5,0.06
ORD02218,PROD0096,2,0.25
ORD00617,PROD0016,5,0.14
ORD02536,PROD0026,2,0.04
ORD02270,PROD0140,4,0.01
ORD04572,PROD0122,2,0.22
ORD02096,PROD0148,4,0.06
ORD01454,PROD0096,1,0.3
ORD02446,PROD0037,2,0.09
ORD02172,PROD0178,2,0.05
ORD00817,PROD0028,5,0.25
ORD00423,PROD0010,2,0.09
ORD04308,PROD0111,1,0.21
ORD01763,PROD0013,4,0.0
ORD04475,PROD0103,4,0.21
ORD01392,PROD0015,2,0.23
ORD00261,PROD0153,3,0.23
ORD01937,PROD0101,4,0.22
ORD00575,PROD0147,3,0.06
ORD04455,PROD0150,1,0.0
ORD03809,PROD0122,5,0.09
ORD00491,PROD0025,4,0.07
ORD02733,PROD0145,1,0.01
ORD03780,PROD0056,5,0.14
ORD01553,PROD0193,1,0.2
ORD01407,PROD0042,1,0.03
ORD04429,PROD0098,5,0.01
ORD04173,PROD0121,1,0.2
ORD04061,PROD0037,2,0.04
ORD02080,PROD0081,3,0.22
ORD00917,PROD0127,1,0.17
ORD04483,PROD0018,4,0.25
ORD03726,PROD0066,3,0.07
ORD00441,PROD0038,2,0.23
ORD02402,PROD0034,2,0.11
ORD00761,PROD0166,4,0.0
ORD02805,PROD0047,2,0.27
ORD02211,PROD0194,1,0.04
ORD00140,PROD0150,3,0.09
ORD03655,PROD0122,2,0.11
ORD00186,PROD0054,2,0.13
ORD02893,PROD0081,1,0.07
ORD01070,PROD0121,4,0.02
ORD03815,PROD0155,3,0.22
ORD00198,PROD0174,2,0.08
ORD02826,PROD0178,3,0.18
ORD02874,PROD0029,4,0.01
ORD00867,PROD0028,5,0.2
ORD02619,PROD0138,5,0.28
ORD00745,PROD0044,4,0.16
ORD03315,PROD0194,3,0.22
ORD04390,PROD0106,3,0.14
ORD03506,PROD0132,4,0.04
ORD03798,PROD0098,1,0.27
ORD04098,PROD0135,3,0.09
ORD02121,PROD0007,5,0.22
ORD03591,PROD0169,5,0.29
ORD04625,PROD0029,5,0.01
ORD02389,PROD0159,5,0.04
ORD03582,PROD0077,1,0.02
ORD04680,PROD0189,5,0.28
ORD01652,PROD0101,5,0.29
ORD01048,PROD0051,3,0.29
ORD02283,PROD0139,3,0.15
ORD02216,PROD0115,1,0.15
ORD00961,PROD0058,5,0.29
ORD03361,PROD0082,3,0.13
ORD01213,PROD0183,1,0.05
ORD01364,PROD0052,4,0.21
ORD01216,PROD0004,3,0.27
ORD00013,PROD0054,2,0.0
ORD00169,PROD0005,5,0.16
ORD02038,PROD0075,4,0.14
ORD04864,PROD0029,5,0.0
ORD04229,PROD0134,5,0.23
ORD04655,PROD0024,1,0.08
ORD03328,PROD0001,1,0.17
ORD00757,PROD0099,5,0.23
ORD01248,PROD0061,2,0.21
ORD01652,PROD0117,5,0.2
ORD04729,PROD0187,4,0.22
ORD00367,PROD0100,1,0.16
ORD02760,PROD0077,5,0.3
ORD00674,PROD0141,4,0.14
ORD02114,PROD0100,2,0.01
ORD00189,PROD0153,5,0.15
ORD01796,PROD0064,4,0.04
ORD00793,PROD0186,2,0.29
ORD00676,PROD0025,5,0.26
ORD02608,PROD0024,5,0.17
ORD03026,PROD0178,3,0.1
ORD01160,PROD0195,5,0.29
ORD02532,PROD0039,1,0.06
ORD02129,PROD0171,1,0.02
ORD01667,PROD0083,2,0.08
ORD03368,PROD0008,4,0.1
ORD04709,PROD0156,5,0.08
ORD04768,PROD0181,3,0.26
ORD03539,PROD0114,2,0.21
ORD00783,PROD0015,5,0.04
ORD00132,PROD0036,5,0.27
ORD04154,PROD0039,2,0.2
ORD04206,PROD0115,5,0.28
ORD02368,PROD0001,2,0.29
ORD03204,PROD0037,1,0.16
ORD04103,PROD0018,4,0.08
ORD02661,PROD0035,4,0.07
ORD02937,PROD0164,2,0.12
ORD01309,PROD0057,3,0.3
ORD00143,PROD0003,3,0.03
ORD00776,PROD0198,5,0.29
ORD04520,PROD0180,3,0.03
ORD00952,PROD0176,4,0.28
ORD01448,PROD0162,3,0.1
ORD00147,PROD0074,4,0.03
ORD00260,PROD0016,4,0.18
ORD01795,PROD0015,3,0.13
ORD00193,PROD0014,1,0.04
ORD01985,PROD0134,2,0.14
ORD00243,PROD0023,2,0.06
ORD01042,PROD0146,4,0.02
ORD00734,PROD0033,1,0.2
ORD02167,PROD0137,3,0.0
ORD03518,PROD0112,3,0.07
ORD02119,PROD0080,4,0.22
ORD02503,PROD0168,2,0.27
ORD03603,PROD0108,2,0.26
ORD02457,PROD0099,1,0.03
ORD00722,PROD0086,2,0.0
ORD04090,PROD0185,2,0.29
ORD02533,PROD0126,2,0.08
ORD02865,PROD0143,4,0.02
ORD03358,PROD0137,2,0.05
ORD02604,PROD0194,1,0.22
ORD01034,PROD0118,2,0.12
ORD00032,PROD0131,4,0.25
ORD03174,PROD0090,4,0.29
ORD01066,PROD0071,1,0.29
ORD03621,PROD0105,5,0.13
ORD02209,PROD0160,3,0.14
ORD00660,PROD0170,2,0.17
ORD01702,PROD0093,1,0.01
ORD00892,PROD0131,3,0.15
ORD03960,PROD0078,2,0.04
ORD02566,PROD0070,2,0.09
ORD02517,PROD0186,4,0.26
ORD03100,PROD0141,2,0.28
ORD01236,PROD0023,3,0.24
ORD03546,PROD0065,5,0.22
ORD02919,PROD0042,3,0.08
ORD01410,PROD0005,4,0.2
ORD02265,PROD0073,1,0.23
ORD00829,PROD0172,5,0.15
ORD01603,PROD0140,5,0.02
ORD01203,PROD0119,2,0.0
ORD03515,PROD0060,3,0.07
ORD04807,PROD0074,5,0.26
ORD04119,PROD0046,1,0.16
ORD02272,PROD0151,4,0.16
ORD03320,PROD0104,3,0.26
ORD00150,PROD0089,1,0.24
ORD00359,PROD0047,1,0.05
ORD03040,PROD0080,2,0.2
ORD02286,PROD0022,2,0.07
ORD00241,PROD0031,4,0.02
ORD04325,PROD0109,1,0.25
ORD01964,PROD0128,2,0.03
ORD04139,PROD0099,1,0.3
ORD01660,PROD0042,1,0.3
ORD01652,PROD0027,5,0.13
ORD04852,PROD0160,5,0.27
ORD00406,PROD0021,1,0.24
ORD00266,PROD0004,2,0.09
ORD03890,PROD0030,2,0.03
ORD04067,PROD0192,1,0.18
ORD03823,PROD0196,5,0.12
ORD00860,PROD0162,4,0.27
ORD01275,PROD0195,3,0.21
ORD00418,PROD0185,5,0.08
ORD04767,PROD0166,3,0.25
ORD03823,PROD0135,3,0.26
ORD00078,PROD0161,1,0.02
ORD03585,PROD0088,2,0.1
ORD01357,PROD0181,1,0.01
ORD01364,PROD0143,5,0.2
ORD03635,PROD0134,1,0.14
ORD03834,PROD0154,1,0.21
ORD03834,PROD0029,4,0.03
ORD00226,PROD0142,5,0.03
ORD03851,PROD0040,2,0.27
ORD04881,PROD0195,5,0.19
ORD03148,PROD0065,4,0.15
ORD00989,PROD0138,2,0.15
ORD01858,PROD0011,4,0.26
ORD04585,PROD0028,1,0.05
ORD02350,PROD0141,1,0.2
ORD04498,PROD0094,3,0.14
ORD04101,PROD0009,1,0.05
ORD02105,PROD0172,3,0.06
ORD01106,PROD0055,4,0.29
ORD01330,PROD0032,4,0.18
ORD03150,PROD0155,4,0.17
ORD03735,PROD0067,4,0.2
ORD00164,PROD0100,4,0.2
ORD02921,PROD0017,4,0.19
ORD00970,PROD0063,5,0.25
ORD02988,PROD0179,2,0.03
ORD00450,PROD0189,1,0.25
ORD02443,PROD0038,4,0.02
ORD03935,PROD0003,2,0.06
ORD00381,PROD0167,5,0.23
ORD01283,PROD0073,2,0.21
ORD00922,PROD0159,5,0.26
ORD04735,PROD0036,3,0.16
ORD02399,PROD0129,1,0.07
ORD00084,PROD0078,1,0.22
ORD04921,PROD0020,1,0.09
ORD01873,PROD0012,2,0.03
ORD00584,PROD0097,4,0.22
ORD04507,PROD0100,3,0.12
ORD02008,PROD0060,5,0.26
ORD01907,PROD0080,5,0.03
ORD00026,PROD0084,1,0.25
ORD02263,PROD0128,4,0.08
ORD01274,PROD0126,5,0.25
ORD04795,PROD0109,1,0.1
ORD02022,PROD0142,3,0.1
ORD00911,PROD0036,5,0.23
ORD03679,PROD0127,3,0.24
ORD01098,PROD0060,5,0.11
ORD04611,PROD0128,5,0.03
ORD02968,PROD0067,2,0.11
ORD00374,PROD0196,5,0.14
ORD01861,PROD0188,4,0.01
ORD02422,PROD0075,4,0.23
ORD03030,PROD0198,3,0.13
ORD03790,PROD0120,2,0.01
ORD00530,PROD0114,1,0.01
ORD01668,PROD0016,5,0.14
ORD02963,PROD0099,3,0.23
ORD03938,PROD0137,2,0.14
ORD00502,PROD0056,1,0.15
ORD02515,PROD0059,5,0.0
ORD01522,PROD0114,3,0.25
ORD02472,PROD0129,3,0.21
ORD01484,PROD0099,1,0.05
ORD01416,PROD0086,3,0.23
ORD03232,PROD0176,5,0.12
ORD01209,PROD0116,2,0.17
ORD02460,PROD0012,4,0.12
ORD02054,PROD0035,1,0.13
ORD03091,PROD0175,2,0.04
ORD00554,PROD0181,2,0.28
ORD01706,PROD0187,5,0.29
ORD03285,PROD0122,4,0.21
ORD02934,PROD0155,2,0.07
ORD04334,PROD0111,5,0.25
ORD04976,PROD0014,4,0.27
ORD00248,PROD0068,5,0.28
ORD04288,PROD0101,5,0.2
ORD01445,PROD0015,3,0.23
ORD01928,PROD0067,1,0.1
ORD00209,PROD0176,5,0.28
ORD04948,PROD0198,2,0.14
ORD04733,PROD0108,1,0.29
ORD02682,PROD0153,4,0.13
ORD02109,PROD0199,1,0.09
ORD02636,PROD0106,4,0.02
ORD03881,PROD0129,5,0.26
ORD04095,PROD0182,3,0.1
ORD01301,PROD0112,1,0.18
ORD00227,PROD0062,5,0.08
ORD01483,PROD0123,2,0.26
ORD01067,PROD0117,2,0.05
ORD01443,PROD0045,2,0.14
ORD00872,PROD0195,1,0.25
ORD03040,PROD0167,4,0.13
ORD00989,PROD0126,1,0.13
ORD00469,PROD0200,3,0.05
ORD04450,PROD0096,1,0.09
ORD04526,PROD0104,5,0.17
ORD00266,PROD0096,2,0.28
ORD03481,PROD0149,1,0.06
ORD01468,PROD0048,1,0.27
ORD03386,PROD0146,5,0.0
ORD02181,PROD0048,4,0.08
ORD00635,PROD0016,4,0.16
ORD00586,PROD0116,4,0.27
ORD00159,PROD0056,1,0.12
ORD01590,PROD0115,1,0.27
ORD00089,PROD0009,3,0.17
ORD01710,PROD0048,4,0.25
ORD01504,PROD0065,3,0.11
ORD01834,PROD0029,4,0.05
ORD02283,PROD0114,4,0.29
ORD04549,PROD0002,5,0.07
ORD04611,PROD0009,4,0.23
ORD02664,PROD0067,1,0.05
ORD02866,PROD0158,5,0.25
ORD04506,PROD0084,1,0.21
ORD01794,PROD0189,5,0.07
ORD03785,PROD0180,2,0.3
ORD04041,PROD0047,5,0.26
ORD01312,PROD0147,1,0.25
ORD01821,PROD0090,1,0.09
ORD04614,PROD0110,1,0.04
ORD03527,PROD0184,4,0.14
ORD02713,PROD0044,4,0.26
ORD04530,PROD0165,3,0.11
ORD01683,PROD0151,4,0.08
ORD04804,PROD0096,1,0.14
ORD00005,PROD0130,5,0.13
ORD00023,PROD0108,4,0.3
ORD03382,PROD0006,2,0.01
ORD00084,PROD0171,1,0.17
ORD01408,PROD0153,1,0.05
ORD00637,PROD0096,3,0.26
ORD01952,PROD0159,1,0.08
ORD04442,PROD0147,1,0.18
ORD01421,PROD0041,3,0.29
ORD02026,PROD0053,2,0.0
ORD01375,PROD0063,3,0.02
ORD01262,PROD0096,3,0.1
ORD00487,PROD0030,5,0.27
ORD01854,PROD0087,3,0.1
ORD00274,PROD0058,4,0.17
ORD04542,PROD0144,3,0.21
ORD01706,PROD0160,2,0.23
ORD02012,PROD0050,2,0.09
ORD02018,PROD0101,2,0.18
ORD01084,PROD0002,5,0.01
ORD04623,PROD0192,5,0.3
ORD01889,PROD0032,2,0.25
ORD02208,PROD0193,3,0.03
ORD04750,PROD0015,4,0.23
ORD04903,PROD0101,3,0.27
ORD04925,PROD0158,2,0.29
ORD00966,PROD0037,2,0.29
ORD03289,PROD0051,1,0.14
ORD02532,PROD0151,3,0.08
ORD00538,PROD0004,4,0.05
ORD02198,PROD0165,1,0.17
ORD03672,PROD0088,5,0.3
ORD00802,PROD0151,2,0.05
ORD03657,PROD0020,2,0.03
ORD03051,PROD0060,4,0.04
ORD03470,PROD0071,4,0.1
ORD04168,PROD0162,4,0.08
ORD00843,PROD0037,1,0.27
ORD03488,PROD0031,4,0.24
ORD01873,PROD0007,1,0.17
ORD01298,PROD0169,5,0.27
ORD02584,PROD0036,3,0.02
ORD01362,PROD0181,1,0.02
ORD01887,PROD0085,3,0.0
ORD00771,PROD0070,2,0.22
ORD01144,PROD0026,5,0.19
ORD02454,PROD0061,1,0.16
ORD03618,PROD0125,5,0.14
ORD01145,PROD0067,4,0.18
ORD01040,PROD0096,3,0.26
ORD01257,PROD0024,5,0.16
ORD02084,PROD0161,3,0.21
ORD04422,PROD0029,5,0.05
ORD00061,PROD0078,5,0.14
ORD00340,PROD0111,4,0.19
ORD04707,PROD0051,2,0.26
ORD01394,PROD0151,5,0.3
ORD03523,PROD0091,1,0.11
ORD00469,PROD0043,3,0.14
ORD04448,PROD0171,3,0.29
ORD02253,PROD0015,5,0.1
ORD04125,PROD0092,5,0.16
ORD04436,PROD0044,3,0.21
ORD03915,PROD0035,4,0.24
ORD00148,PROD0190,5,0.08
ORD03951,PROD0033,5,0.23
ORD02969,PROD0079,2,0.26
ORD02613,PROD0189,3,0.02
ORD04798,PROD0101,2,0.17
ORD01415,PROD0047,3,0.0
ORD00871,PROD0137,2,0.11
ORD03324,PROD0044,3,0.13
ORD04526,PROD0106,2,0.18
ORD02064,PROD0047,1,0.03
ORD01389,PROD0042,2,0.28
ORD00715,PROD0074,5,0.17
ORD04867,PROD0003,1,0.18
ORD03421,PROD0101,2,0.25
ORD03633,PROD0011,2,0.12
ORD00003,PROD0068,3,0.25
ORD00432,PROD0149,3,0.13
ORD01517,PROD0018,4,0.25
ORD00323,PROD0005,2,0.18
ORD00409,PROD0189,1,0.17
ORD02013,PROD0095,2,0.16
ORD01456,PROD0035,2,0.09
ORD03799,PROD0024,1,0.28
ORD01821,PROD0098,1,0.21
ORD03440,PROD0006,5,0.04
ORD03981,PROD0169,1,0.1
ORD02302,PROD0103,1,0.28
ORD03425,PROD0015,4,0.29
ORD01064,PROD0101,3,0.07
ORD04307,PROD0183,3,0.0
ORD04690,PROD0084,2,0.14
ORD01638,PROD0070,4,0.03
ORD03487,PROD0169,2,0.26
ORD00912,PROD0053,2,0.24
ORD00940,PROD0004,5,0.08
ORD00764,PROD0112,3,0.04
ORD01639,PROD0184,1,0.12
ORD02262,PROD0074,1,0.27
ORD01611,PROD0118,2,0.14
ORD03182,PROD0134,3,0.14
ORD03443,PROD0193,1,0.13
ORD01708,PROD0065,5,0.09
ORD00369,PROD0072,4,0.24
ORD03878,PROD0084,3,0.03
ORD04510,PROD0113,1,0.3
ORD04051,PROD0159,5,0.17
ORD01413,PROD0077,2,0.01
ORD01382,PROD0074,5,0.07
ORD02521,PROD0069,3,0.02
ORD04065,PROD0044,2,0.08
ORD03510,PROD0200,3,0.24
ORD04105,PROD0100,5,0.08
ORD04672,PROD0195,1,0.05
ORD02404,PROD0198,5,0.11
ORD01847,PROD0097,2,0.13
ORD04652,PROD0011,3,0.21
ORD01417,PROD0051,5,0.13
ORD02181,PROD0017,1,0.29
ORD00027,PROD0153,3,0.07
ORD02763,PROD0161,3,0.14
ORD02195,PROD0045,1,0.12
ORD02282,PROD0061,3,0.23
ORD04944,PROD0005,1,0.17
ORD01806,PROD0123,5,0.02
ORD03501,PROD0013,3,0.15
ORD03364,PROD0189,1,0.09
ORD03733,PROD0130,5,0.08
ORD01739,PROD0118,1,0.12
ORD03074,PROD0022,5,0.23
ORD02879,PROD0107,3,0.27
ORD03829,PROD0034,4,0.23
ORD03311,PROD0142,1,0.11
ORD02433,PROD0178,1,0.16
ORD04240,PROD0192,5,0.17
ORD00490,PROD0039,4,0.14
ORD01368,PROD0148,1,0.0
ORD04236,PROD0079,3,0.01
ORD03723,PROD0167,5,0.12
ORD02377,PROD0061,3,0.12
ORD03510,PROD0009,3,0.27
ORD01867,PROD0181,2,0.13
ORD03481,PROD0152,5,0.07
ORD00222,PROD0102,4,0.19
ORD01729,PROD0006,4,0.14
ORD00986,PROD0141,2,0.05
ORD01503,PROD0108,4,0.27
ORD03895,PROD0148,3,0.23
ORD00133,PROD0198,5,0.14
ORD04154,PROD0111,3,0.07
ORD02700,PROD0174,5,0.24
ORD00383,PROD0100,4,0.23
ORD04692,PROD0107,2,0.09
ORD01386,PROD0179,5,0.21
ORD04127,PROD0194,4,0.3
ORD00198,PROD0190,3,0.24
ORD02644,PROD0006,3,0.17
ORD01139,PROD0031,4,0.02
ORD04596,PROD0109,1,0.16
ORD03289,PROD0175,4,0.01
ORD03202,PROD0053,2,0.25
ORD00572,PROD0103,2,0.17
ORD00122,PROD0122,2,0.28
ORD04754,PROD0149,2,0.23
ORD04170,PROD0158,1,0.2
ORD04642,PROD0138,2,0.15
ORD04603,PROD0040,4,0.21
ORD01672,PROD0198,2,0.14
ORD03749,PROD0189,1,0.16
ORD02523,PROD0157,3,0.05
ORD04812,PROD0075,2,0.01
ORD04845,PROD0138,2,0.29
ORD00714,PROD0173,2,0.29
ORD02478,PROD0176,5,0.21
ORD00926,PROD0073,3,0.23
ORD03429,PROD0116,1,0.3
ORD04906,PROD0046,1,0.19
ORD04413,PROD0113,2,0.0
ORD02118,PROD0156,5,0.05
ORD02225,PROD0060,5,0.27
ORD02277,PROD0169,2,0.24
ORD01202,PROD0178,1,0.14
ORD04414,PROD0029,4,0.14
ORD00046,PROD0099,4,0.29
ORD02221,PROD0170,2,0.2
ORD02816,PROD0166,5,0.17
ORD00425,PROD0027,4,0.2
ORD02070,PROD0198,5,0.28
ORD01163,PROD0168,5,0.03
ORD00013,PROD0052,4,0.23
ORD00938,PROD0122,1,0.28
ORD01279,PROD0106,3,0.01
ORD00393,PROD0053,1,0.15
ORD04419,PROD0009,5,0.19
ORD00538,PROD0117,2,0.12
ORD04332,PROD0043,5,0.28
ORD04508,PROD0045,3,0.25
ORD04314,PROD0084,1,0.2
ORD00158,PROD0118,2,0.15
ORD04747,PROD0087,5,0.06
ORD03826,PROD0162,3,0.03
ORD03433,PROD0139,1,0.13
ORD04853,PROD0176,1,0.22
ORD03153,PROD0029,2,0.24
ORD03328,PROD0101,2,0.0
ORD00272,PROD0136,2,0.25
ORD01967,PROD0160,1,0.14
ORD01436,PROD0108,2,0.2
ORD02168,PROD0072,3,0.07
ORD04874,PROD0098,2,0.19
ORD02737,PROD0134,4,0.27
ORD00666,PROD0046,1,0.22
ORD02419,PROD0170,2,0.09
ORD03064,PROD0056,4,0.18
ORD04797,PROD0024,2,0.29
ORD03757,PROD0094,2,0.0
ORD04517,PROD0069,5,0.14
ORD00482,PROD0064,5,0.11
ORD03678,PROD0001,2,0.28
ORD02406,PROD0063,4,0.1
ORD02526,PROD0011,3,0.11
ORD03481,PROD0066,5,0.23
ORD04365,PROD0113,3,0.23
ORD02281,PROD0174,1,0.29
ORD03278,PROD0180,3,0.25
ORD04179,PROD0140,2,0.04
ORD04670,PROD0116,4,0.07
ORD03027,PROD0071,4,0.12
ORD01619,PROD0033,2,0.13
ORD03123,PROD0104,4,0.18
ORD04334,PROD0105,3,0.18
ORD01060,PROD0096,5,0.09
ORD03970,PROD0171,2,0.04
ORD00414,PROD0066,2,0.18
ORD03170,PROD0048,2,0.29
ORD04618,PROD0159,2,0.0
ORD03416,PROD0102,1,0.29
ORD04663,PROD0150,4,0.05
ORD02825,PROD0097,5,0.3
ORD04922,PROD0169,2,0.18
ORD04942,PROD0188,5,0.07
ORD02627,PROD0193,5,0.22
ORD03276,PROD0143,5,0.14
ORD04059,PROD0116,5,0.06
ORD03554,PROD0004,3,0.04
