Order_ID,Customer_ID,Order_Date,Status
ORD01834,CUST0931,2025-03-17,Returned
ORD01835,CUST0149,2025-01-16,Completed
ORD01836,CUST0579,2025-02-20,Returned
ORD01837,CUST0326,2024-06-19,Completed
ORD01838,CUST0546,2024-09-10,Returned
ORD01839,CUST0122,2024-11-22,Completed
ORD01840,CUST0860,2024-08-20,Cancelled
ORD01841,CUST0745,2025-04-04,Completed
ORD01842,CUST0327,2025-04-04,Cancelled
ORD01843,CUST0424,2024-11-18,Returned
ORD01844,CUST0311,2024-10-08,Completed
ORD01845,CUST0957,2024-09-05,Cancelled
ORD01846,CUST0653,2025-05-29,Returned
ORD01847,CUST0281,2025-03-27,Completed
ORD01848,CUST0193,2024-09-16,Completed
ORD01849,CUST0190,2025-05-10,Completed
ORD01850,CUST0627,2024-09-27,Completed
ORD01851,CUST0621,2024-10-15,Completed
ORD01852,CUST0237,2024-06-22,Completed
ORD01853,CUST0237,2024-12-22,Completed
ORD01854,CUST0368,2024-06-18,Completed
ORD01855,CUST0799,2025-03-03,Completed
ORD01856,CUST0515,2025-04-07,Cancelled
ORD01857,CUST0481,2024-07-11,Cancelled
ORD01858,CUST0383,2025-03-23,Completed
ORD01859,CUST0397,2025-04-15,Completed
ORD01860,CUST0141,2024-11-18,Completed
ORD01861,CUST0232,2024-12-29,Completed
ORD01862,CUST0783,2025-03-06,Returned
ORD01863,CUST0948,2024-10-13,Completed
ORD01864,CUST0423,2025-01-24,Completed
ORD01865,CUST0688,2025-01-16,Returned
ORD01866,CUST0776,2025-06-04,Completed
ORD01867,CUST0182,2025-05-09,Returned
ORD01868,CUST0450,2024-09-24,Cancelled
ORD01869,CUST0502,2025-06-03,Completed
ORD01870,CUST0888,2025-03-21,Completed
ORD01871,CUST0253,2025-04-19,Completed
ORD01872,CUST0795,2024-12-09,Completed
ORD01873,CUST0753,2025-05-15,Cancelled
ORD01874,CUST0738,2025-01-16,Completed
ORD01875,CUST0627,2024-08-25,Returned
ORD01876,CUST0586,2025-03-16,Completed
ORD01877,CUST0538,2024-10-25,Completed
ORD01878,CUST0722,2025-01-27,Cancelled
ORD01879,CUST0534,2025-05-17,Completed
ORD01880,CUST0468,2024-07-10,Cancelled
ORD01881,CUST0044,2025-05-12,Cancelled
ORD01882,CUST0252,2024-08-27,Completed
ORD01883,CUST0406,2024-11-29,Returned
ORD01884,CUST0041,2024-09-03,Completed
ORD01885,CUST0529,2025-03-24,Cancelled
ORD01886,CUST0986,2025-04-02,Completed
ORD01887,CUST0299,2024-11-28,Completed
ORD01888,CUST0906,2024-09-29,Completed
ORD01889,CUST0848,2024-06-20,Completed
ORD01890,CUST0171,2025-02-17,Completed
ORD01891,CUST0628,2025-03-21,Returned
ORD01892,CUST0707,2024-08-08,Completed
ORD01893,CUST0146,2025-01-03,Completed
ORD01894,CUST0662,2024-06-11,Completed
ORD01895,CUST0740,2025-05-02,Completed
ORD01896,CUST0185,2025-04-23,Cancelled
ORD01897,CUST0961,2024-08-11,Cancelled
ORD01898,CUST0560,2024-08-19,Completed
ORD01899,CUST0424,2025-03-27,Completed
ORD01900,CUST0026,2025-03-22,Completed
ORD01901,CUST0605,2025-02-27,Cancelled
ORD01902,CUST0918,2025-04-19,Completed
ORD01903,CUST0466,2025-02-09,Completed
ORD01904,CUST0332,2024-06-18,Completed
ORD01905,CUST0929,2025-05-15,Cancelled
ORD01906,CUST0168,2024-08-30,Cancelled
ORD01907,CUST0127,2024-11-08,Completed
ORD01908,CUST0724,2024-08-06,Completed
ORD01909,CUST0372,2025-02-27,Completed
ORD01910,CUST0725,2025-04-12,Completed
ORD01911,CUST0811,2025-03-20,Returned
ORD01912,CUST0627,2025-02-25,Returned
ORD01913,CUST0388,2024-11-14,Completed
ORD01914,CUST0045,2025-04-13,Cancelled
ORD01915,CUST0935,2025-04-03,Completed
ORD01916,CUST0893,2024-08-06,Completed
ORD01917,CUST0154,2025-06-07,Completed
ORD01918,CUST0149,2024-11-21,Completed
ORD01919,CUST0730,2025-05-30,Completed
ORD01920,CUST0316,2025-03-15,Completed
ORD01921,CUST0788,2024-09-12,Returned
ORD01922,CUST0296,2024-07-12,Completed
ORD01923,CUST0121,2025-03-13,Cancelled
ORD01924,CUST0984,2024-11-27,Completed
ORD01925,CUST0638,2025-04-30,Cancelled
ORD01926,CUST0013,2025-04-19,Completed
ORD01927,CUST0876,2025-04-18,Completed
ORD01928,CUST0827,2024-10-09,Completed
ORD01929,CUST0904,2025-03-22,Completed
ORD01930,CUST0223,2025-04-24,Completed
ORD01931,CUST0488,2024-07-01,Completed
ORD01932,CUST0453,2025-01-28,Completed
ORD01933,CUST0615,2024-08-27,Completed
ORD01934,CUST0904,2025-03-11,Completed
ORD01935,CUST0635,2025-05-18,Completed
ORD01936,CUST0840,2024-12-13,Cancelled
ORD01937,CUST0051,2025-02-27,Completed
ORD01938,CUST0057,2024-09-04,Completed
ORD01939,CUST0038,2024-07-03,Completed
ORD01940,CUST0034,2025-06-03,Completed
ORD01941,CUST0859,2025-06-06,Completed
ORD01942,CUST0340,2025-03-18,Returned
ORD01943,CUST0051,2025-02-13,Completed
ORD01944,CUST0183,2025-04-11,Completed
ORD01945,CUST0292,2025-03-04,Completed
ORD01946,CUST0709,2025-04-20,Completed
ORD01947,CUST0587,2024-09-28,Cancelled
ORD01948,CUST0182,2024-09-12,Returned
ORD01949,CUST0768,2024-08-29,Completed
ORD01950,CUST0954,2024-12-10,Completed
ORD01951,CUST0787,2024-08-16,Completed
ORD01952,CUST0378,2024-08-21,Cancelled
ORD01953,CUST0840,2025-03-03,Completed
ORD01954,CUST0438,2025-04-11,Cancelled
ORD01955,CUST0067,2025-01-24,Completed
ORD01956,CUST0138,2025-04-17,Completed
ORD01957,CUST0881,2024-11-13,Completed
ORD01958,CUST0540,2025-04-03,Completed
ORD01959,CUST0215,2024-10-17,Completed
ORD01960,CUST0627,2024-07-06,Completed
ORD01961,CUST0586,2025-04-24,Cancelled
ORD01962,CUST0645,2025-02-28,Completed
ORD01963,CUST0090,2025-04-21,Completed
ORD01964,CUST0706,2024-11-19,Completed
ORD01965,CUST0808,2025-06-09,Returned
ORD01966,CUST0295,2024-09-21,Completed
ORD01967,CUST0869,2024-12-30,Completed
ORD01968,CUST0539,2024-06-27,Completed
ORD01969,CUST0639,2024-10-28,Completed
ORD01970,CUST0133,2025-05-04,Completed
ORD01971,CUST0509,2025-02-10,Completed
ORD01972,CUST0648,2025-03-28,Completed
ORD01973,CUST0828,2024-11-18,Completed
ORD01974,CUST0625,2024-08-18,Completed
ORD01975,CUST0298,2025-05-10,Returned
ORD01976,CUST0002,2024-09-04,Completed
ORD01977,CUST0477,2025-01-23,Completed
ORD01978,CUST0121,2024-08-17,Cancelled
ORD01979,CUST0213,2025-03-11,Cancelled
ORD01980,CUST0425,2024-07-31,Completed
ORD01981,CUST0342,2024-12-06,Completed
ORD01982,CUST0826,2025-03-22,Completed
ORD01983,CUST0012,2024-12-27,Completed
ORD01984,CUST0707,2025-04-02,Completed
ORD01985,CUST0810,2025-06-06,Completed
ORD01986,CUST0308,2025-03-20,Completed
ORD01987,CUST0332,2025-06-02,Cancelled
ORD01988,CUST0117,2025-02-14,Completed
ORD01989,CUST0350,2025-02-08,Completed
ORD01990,CUST0583,2024-06-11,Completed
ORD01991,CUST0030,2024-09-01,Cancelled
ORD01992,CUST0199,2024-07-09,Completed
ORD01993,CUST0347,2024-09-22,Returned
ORD01994,CUST0491,2024-06-20,Returned
ORD01995,CUST0817,2025-03-20,Completed
ORD01996,CUST0140,2024-06-27,Completed
ORD01997,CUST0643,2025-02-26,Completed
ORD01998,CUST0886,2025-02-15,Completed
ORD01999,CUST0344,2024-10-25,Completed
ORD02000,CUST0834,2025-04-18,Completed
ORD02001,CUST0761,2025-03-28,Completed
ORD02002,CUST0534,2024-08-03,Completed
ORD02003,CUST0743,2024-07-13,Completed
ORD02004,CUST0569,2024-07-31,Completed
ORD02005,CUST0214,2024-07-09,Completed
ORD02006,CUST0340,2025-06-03,Cancelled
ORD02007,CUST0910,2025-02-06,Cancelled
ORD02008,CUST0068,2025-01-19,Returned
ORD02009,CUST0288,2025-03-05,Cancelled
ORD02010,CUST0348,2024-10-22,Returned
ORD02011,CUST0642,2024-09-03,Completed
ORD02012,CUST0170,2024-07-19,Completed
ORD02013,CUST0399,2024-09-11,Completed
ORD02014,CUST0120,2025-02-08,Cancelled
ORD02015,CUST0770,2025-04-13,Completed
ORD02016,CUST0879,2025-02-02,Completed
ORD02017,CUST0033,2025-04-25,Completed
ORD02018,CUST0089,2024-12-05,Completed
ORD02019,CUST0244,2024-11-11,Completed
ORD02020,CUST0850,2024-12-22,Returned
ORD02021,CUST0222,2024-08-20,Completed
ORD02022,CUST0180,2024-06-11,Completed
ORD02023,CUST0804,2025-01-19,Completed
ORD02024,CUST0207,2025-04-08,Returned
ORD02025,CUST0455,2024-07-02,Completed
ORD02026,CUST0819,2024-09-04,Completed
ORD02027,CUST0513,2024-12-16,Completed
ORD02028,CUST0349,2024-07-15,Returned
ORD02029,CUST0751,2025-05-20,Cancelled
ORD02030,CUST0318,2025-01-27,Cancelled
ORD02031,CUST0147,2025-03-19,Cancelled
ORD02032,CUST0101,2025-03-05,Cancelled
ORD02033,CUST0961,2024-12-24,Completed
ORD02034,CUST0136,2024-08-07,Completed
ORD02035,CUST0038,2025-02-17,Completed
ORD02036,CUST0731,2024-08-14,Cancelled
ORD02037,CUST0119,2025-05-26,Completed
ORD02038,CUST0955,2024-06-12,Completed
ORD02039,CUST0869,2024-09-02,Completed
ORD02040,CUST0090,2025-04-24,Completed
ORD02041,CUST0911,2025-02-14,Completed
ORD02042,CUST0534,2025-04-07,Cancelled
ORD02043,CUST0764,2024-10-15,Completed
ORD02044,CUST0592,2025-01-31,Cancelled
ORD02045,CUST0655,2024-11-30,Cancelled
ORD02046,CUST0329,2024-07-04,Completed
ORD02047,CUST0294,2024-11-30,Completed
ORD02048,CUST0327,2024-12-23,Cancelled
ORD02049,CUST0688,2025-04-16,Completed
ORD02050,CUST0153,2025-05-02,Completed
ORD02051,CUST0118,2024-12-11,Completed
ORD02052,CUST0638,2025-05-11,Completed
ORD02053,CUST0105,2025-06-03,Completed
ORD02054,CUST0359,2025-03-04,Completed
ORD02055,CUST0278,2024-12-09,Completed
ORD02056,CUST0722,2025-03-11,Cancelled
ORD02057,CUST0588,2025-04-20,Completed
ORD02058,CUST0073,2025-02-05,Completed
ORD02059,CUST0914,2025-03-05,Completed
ORD02060,CUST0455,2024-09-23,Completed
ORD02061,CUST0030,2025-02-20,Completed
ORD02062,CUST0692,2025-05-29,Completed
ORD02063,CUST0393,2024-11-07,Completed
ORD02064,CUST0437,2024-08-04,Completed
ORD02065,CUST0722,2024-11-19,Completed
ORD02066,CUST0607,2024-12-20,Completed
ORD02067,CUST0707,2024-06-11,Completed
ORD02068,CUST0632,2025-05-03,Completed
ORD02069,CUST0341,2025-03-10,Cancelled
ORD02070,CUST0731,2024-07-09,Cancelled
ORD02071,CUST0829,2025-05-19,Completed
ORD02072,CUST0998,2025-02-01,Returned
ORD02073,CUST0783,2024-08-14,Completed
ORD02074,CUST0135,2025-01-18,Completed
ORD02075,CUST0822,2024-08-14,Returned
ORD02076,CUST0480,2024-11-17,Completed
ORD02077,CUST0318,2025-03-23,Completed
ORD02078,CUST0728,2025-02-11,Cancelled
ORD02079,CUST0482,2025-03-04,Completed
ORD02080,CUST0230,2025-02-12,Completed
ORD02081,CUST0918,2025-04-19,Completed
ORD02082,CUST0935,2025-02-12,Completed
ORD02083,CUST0188,2024-10-13,Completed
ORD02084,CUST0682,2024-10-06,Completed
ORD02085,CUST0882,2025-01-20,Cancelled
ORD02086,CUST0465,2024-09-30,Completed
ORD02087,CUST0067,2025-04-18,Completed
ORD02088,CUST0360,2024-12-12,Completed
ORD02089,CUST0867,2025-01-23,Completed
ORD02090,CUST0787,2024-11-28,Completed
ORD02091,CUST0589,2025-02-02,Completed
ORD02092,CUST0106,2025-02-19,Completed
ORD02093,CUST0732,2025-02-19,Cancelled
ORD02094,CUST0334,2025-01-02,Completed
ORD02095,CUST0073,2024-10-21,Cancelled
ORD02096,CUST0546,2024-09-08,Completed
ORD02097,CUST0605,2024-12-03,Completed
ORD02098,CUST0636,2025-03-14,Completed
ORD02099,CUST0163,2024-10-06,Returned
ORD02100,CUST0394,2024-09-16,Completed
ORD02101,CUST0214,2024-07-27,Cancelled
ORD02102,CUST0606,2025-02-01,Completed
ORD02103,CUST0446,2024-08-12,Completed
ORD02104,CUST0351,2025-04-05,Completed
ORD02105,CUST0242,2025-05-30,Completed
ORD02106,CUST0686,2025-01-29,Completed
ORD02107,CUST0954,2024-07-31,Cancelled
ORD02108,CUST0857,2025-04-13,Completed
ORD02109,CUST0607,2025-01-08,Completed
ORD02110,CUST0334,2024-08-18,Completed
ORD02111,CUST0842,2025-05-09,Completed
ORD02112,CUST0316,2024-06-27,Returned
ORD02113,CUST0072,2024-06-26,Completed
ORD02114,CUST0702,2024-12-21,Cancelled
ORD02115,CUST0790,2024-11-26,Cancelled
ORD02116,CUST0336,2025-02-07,Completed
ORD02117,CUST0677,2024-07-29,Completed
ORD02118,CUST0223,2025-01-22,Cancelled
ORD02119,CUST0909,2024-07-01,Completed
ORD02120,CUST0774,2024-08-19,Completed
ORD02121,CUST0001,2024-10-15,Cancelled
ORD02122,CUST0677,2024-06-26,Completed
ORD02123,CUST0545,2024-10-18,Completed
ORD02124,CUST0631,2024-06-14,Completed
ORD02125,CUST0201,2024-11-06,Completed
ORD02126,CUST0899,2024-07-02,Completed
ORD02127,CUST0584,2024-08-01,Cancelled
ORD02128,CUST0696,2025-05-09,Completed
ORD02129,CUST0966,2025-01-12,Returned
ORD02130,CUST0736,2025-05-18,Returned
ORD02131,CUST0353,2025-03-25,Returned
ORD02132,CUST0597,2025-04-24,Completed
ORD02133,CUST0523,2024-10-29,Completed
ORD02134,CUST0131,2024-11-04,Cancelled
ORD02135,CUST0064,2024-06-29,Completed
ORD02136,CUST0563,2025-02-14,Returned
ORD02137,CUST0001,2024-07-19,Cancelled
ORD02138,CUST0841,2024-11-17,Returned
ORD02139,CUST0113,2024-10-14,Cancelled
ORD02140,CUST0887,2024-10-19,Completed
ORD02141,CUST0443,2024-07-31,Cancelled
ORD02142,CUST0404,2025-02-06,Completed
ORD02143,CUST0729,2024-08-02,Completed
ORD02144,CUST0391,2025-04-21,Completed
ORD02145,CUST0217,2024-10-29,Completed
ORD02146,CUST0487,2025-01-25,Completed
ORD02147,CUST0569,2025-01-20,Completed
ORD02148,CUST0947,2024-11-13,Completed
ORD02149,CUST0428,2024-08-27,Completed
ORD02150,CUST0894,2025-05-31,Completed
ORD02151,CUST0138,2025-06-09,Completed
ORD02152,CUST0664,2024-09-06,Completed
ORD02153,CUST0739,2024-11-26,Cancelled
ORD02154,CUST0674,2025-02-18,Completed
ORD02155,CUST0140,2024-07-19,Completed
ORD02156,CUST0658,2024-08-26,Cancelled
ORD02157,CUST0881,2024-10-12,Completed
ORD02158,CUST0808,2025-04-04,Completed
ORD02159,CUST0953,2024-12-26,Completed
ORD02160,CUST0185,2025-02-24,Completed
ORD02161,CUST0435,2024-10-25,Completed
ORD02162,CUST0461,2025-01-16,Completed
ORD02163,CUST0232,2024-10-27,Completed
ORD02164,CUST0620,2024-07-30,Completed
ORD02165,CUST0511,2024-12-25,Cancelled
ORD02166,CUST0243,2025-05-27,Cancelled
ORD02167,CUST0276,2025-01-17,Completed
ORD02168,CUST0560,2024-09-15,Completed
ORD02169,CUST0035,2025-02-01,Returned
ORD02170,CUST0582,2025-05-24,Completed
ORD02171,CUST0378,2025-01-26,Completed
ORD02172,CUST0494,2024-07-25,Returned
ORD02173,CUST0082,2024-08-19,Completed
ORD02174,CUST0749,2024-10-06,Completed
ORD02175,CUST0880,2024-09-26,Returned
ORD02176,CUST0798,2024-07-15,Completed
ORD02177,CUST0530,2024-12-05,Completed
ORD02178,CUST0912,2025-06-01,Completed
ORD02179,CUST0252,2024-09-11,Completed
ORD02180,CUST0760,2024-09-18,Completed
ORD02181,CUST0685,2024-12-14,Completed
ORD02182,CUST0649,2024-06-24,Completed
ORD02183,CUST0594,2025-05-04,Completed
ORD02184,CUST0055,2025-02-15,Returned
ORD02185,CUST0548,2024-06-12,Cancelled
ORD02186,CUST0481,2024-10-03,Completed
ORD02187,CUST0928,2024-12-02,Completed
ORD02188,CUST0752,2024-07-27,Completed
ORD02189,CUST0362,2025-05-01,Returned
ORD02190,CUST0818,2025-01-05,Completed
ORD02191,CUST0172,2025-04-15,Completed
ORD02192,CUST0946,2025-05-06,Completed
ORD02193,CUST0312,2025-01-09,Cancelled
ORD02194,CUST0578,2025-05-16,Completed
ORD02195,CUST0645,2025-01-26,Completed
ORD02196,CUST0174,2024-09-15,Completed
ORD02197,CUST0673,2025-06-05,Returned
ORD02198,CUST0829,2025-04-18,Cancelled
ORD02199,CUST0028,2024-07-06,Completed
ORD02200,CUST0085,2025-03-13,Completed
ORD02201,CUST0079,2024-06-26,Cancelled
ORD02202,CUST0285,2025-05-19,Completed
ORD02203,CUST0631,2024-07-07,Completed
ORD02204,CUST0879,2024-11-04,Completed
ORD02205,CUST0760,2024-07-16,Completed
ORD02206,CUST0179,2024-11-05,Returned
ORD02207,CUST0757,2025-06-06,Completed
ORD02208,CUST0458,2025-03-08,Completed
ORD02209,CUST0180,2024-09-01,Completed
ORD02210,CUST0718,2025-02-25,Completed
ORD02211,CUST0186,2024-09-27,Cancelled
ORD02212,CUST0883,2024-06-21,Completed
ORD02213,CUST0087,2025-02-14,Returned
ORD02214,CUST0610,2024-07-11,Returned
ORD02215,CUST0158,2025-04-04,Cancelled
ORD02216,CUST0771,2024-06-10,Returned
ORD02217,CUST0789,2024-12-17,Completed
ORD02218,CUST0677,2024-09-04,Completed
ORD02219,CUST0653,2024-09-16,Completed
ORD02220,CUST0592,2025-05-22,Cancelled
ORD02221,CUST0354,2024-11-24,Completed
ORD02222,CUST0271,2024-12-29,Cancelled
ORD02223,CUST0119,2024-11-17,Completed
ORD02224,CUST0476,2025-01-02,Completed
ORD02225,CUST0309,2024-12-30,Completed
ORD02226,CUST0972,2024-07-31,Cancelled
ORD02227,CUST0546,2025-03-27,Completed
ORD02228,CUST0700,2025-05-17,Cancelled
ORD02229,CUST0486,2024-11-06,Completed
ORD02230,CUST0544,2024-10-23,Cancelled
ORD02231,CUST0013,2025-04-15,Completed
ORD02232,CUST0817,2024-09-21,Completed
ORD02233,CUST0695,2025-03-16,Completed
ORD02234,CUST0543,2025-01-04,Completed
ORD02235,CUST0043,2024-09-28,Completed
ORD02236,CUST0545,2024-08-23,Completed
ORD02237,CUST0980,2024-07-23,Cancelled
ORD02238,CUST0626,2025-04-14,Returned
ORD02239,CUST0879,2024-12-07,Completed
ORD02240,CUST0277,2025-03-11,Completed
ORD02241,CUST0101,2024-10-19,Completed
ORD02242,CUST0599,2024-06-15,Completed
ORD02243,CUST0792,2024-06-12,Completed
ORD02244,CUST0248,2025-04-12,Cancelled
ORD02245,CUST0603,2025-04-11,Cancelled
ORD02246,CUST0533,2024-09-19,Completed
ORD02247,CUST0707,2025-02-05,Returned
ORD02248,CUST0321,2024-12-08,Completed
ORD02249,CUST0689,2024-12-02,Completed
ORD02250,CUST0070,2025-01-02,Completed
ORD02251,CUST0101,2025-05-22,Completed
ORD02252,CUST0702,2025-06-04,Completed
ORD02253,CUST0225,2025-01-11,Cancelled
ORD02254,CUST0258,2024-06-17,Completed
ORD02255,CUST0025,2025-01-06,Completed
ORD02256,CUST0059,2024-07-10,Returned
ORD02257,CUST0673,2024-11-09,Cancelled
ORD02258,CUST0223,2025-04-01,Returned
ORD02259,CUST0654,2024-11-12,Completed
ORD02260,CUST0981,2025-05-19,Completed
ORD02261,CUST0877,2025-05-13,Completed
ORD02262,CUST0385,2024-10-25,Completed
ORD02263,CUST0922,2024-09-27,Completed
ORD02264,CUST0823,2025-01-13,Returned
ORD02265,CUST0918,2024-08-02,Completed
ORD02266,CUST0189,2024-10-07,Completed
ORD02267,CUST0479,2025-02-09,Completed
ORD02268,CUST0078,2025-02-05,Completed
ORD02269,CUST0945,2025-01-25,Returned
ORD02270,CUST0788,2025-04-10,Completed
ORD02271,CUST0926,2025-05-18,Completed
ORD02272,CUST0789,2024-09-20,Completed
ORD02273,CUST0166,2025-02-13,Cancelled
ORD02274,CUST0284,2024-06-09,Cancelled
ORD02275,CUST0392,2025-05-05,Completed
ORD02276,CUST0062,2024-09-29,Completed
ORD02277,CUST0833,2024-07-12,Completed
ORD02278,CUST0452,2025-03-24,Completed
ORD02279,CUST0951,2024-10-07,Completed
ORD02280,CUST0403,2024-08-24,Completed
ORD02281,CUST0504,2025-02-10,Completed
ORD02282,CUST0554,2024-11-23,Cancelled
ORD02283,CUST0224,2024-08-25,Completed
ORD02284,CUST0109,2024-06-23,Returned
ORD02285,CUST0733,2025-05-25,Completed
ORD02286,CUST0036,2024-09-15,Completed
ORD02287,CUST0586,2025-06-08,Cancelled
ORD02288,CUST0796,2025-01-12,Completed
ORD02289,CUST0919,2024-09-14,Completed
ORD02290,CUST0669,2024-09-29,Completed
ORD02291,CUST0956,2025-04-30,Completed
ORD02292,CUST0400,2025-06-03,Completed
ORD02293,CUST0717,2024-09-29,Completed
ORD02294,CUST0401,2024-09-19,Completed
ORD02295,CUST0528,2024-11-01,Cancelled
ORD02296,CUST0790,2024-08-21,Completed
ORD02297,CUST0447,2025-03-26,Completed
ORD02298,CUST0746,2025-05-16,Cancelled
ORD02299,CUST0805,2025-02-27,Completed
ORD02300,CUST0232,2024-07-22,Completed
ORD02301,CUST0978,2025-03-25,Completed
ORD02302,CUST0799,2024-06-30,Completed
ORD02303,CUST0581,2025-05-16,Completed
ORD02304,CUST0368,2025-03-10,Completed
ORD02305,CUST0311,2024-12-20,Completed
ORD02306,CUST0648,2024-12-24,Returned
ORD02307,CUST0663,2025-04-21,Completed
ORD02308,CUST0548,2024-10-08,Cancelled
ORD02309,CUST0349,2025-04-03,Completed
ORD02310,CUST0471,2024-07-19,Cancelled
ORD02311,CUST0297,2024-08-09,Completed
ORD02312,CUST0181,2025-04-15,Completed
ORD02313,CUST0991,2024-06-29,Completed
ORD02314,CUST0196,2025-05-13,Completed
ORD02315,CUST0400,2025-05-25,Cancelled
ORD02316,CUST0646,2024-09-24,Completed
ORD02317,CUST0499,2024-09-24,Completed
ORD02318,CUST0648,2025-02-22,Completed
ORD02319,CUST0195,2024-08-28,Completed
ORD02320,CUST0198,2025-01-08,Completed
ORD02321,CUST0608,2025-01-19,Completed
ORD02322,CUST0399,2024-06-30,Completed
ORD02323,CUST0554,2024-12-17,Completed
ORD02324,CUST0512,2024-09-15,Completed
ORD02325,CUST0855,2025-02-24,Cancelled
ORD02326,CUST0990,2024-09-09,Returned
ORD02327,CUST0038,2024-07-15,Completed
ORD02328,CUST0346,2025-06-09,Cancelled
ORD02329,CUST0044,2024-10-16,Completed
ORD02330,CUST0217,2025-06-05,Cancelled
ORD02331,CUST0684,2025-05-19,Completed
ORD02332,CUST0963,2024-06-11,Completed
ORD02333,CUST0896,2025-05-05,Completed
ORD02334,CUST0759,2024-08-26,Completed
ORD02335,CUST0948,2024-07-19,Completed
ORD02336,CUST0754,2024-09-16,Completed
ORD02337,CUST0670,2025-05-19,Completed
ORD02338,CUST0929,2024-09-23,Returned
ORD02339,CUST0047,2024-10-07,Completed
ORD02340,CUST0665,2024-06-11,Completed
ORD02341,CUST0177,2025-03-02,Completed
ORD02342,CUST0927,2025-03-05,Completed
ORD02343,CUST0813,2024-08-17,Completed
ORD02344,CUST0626,2024-09-09,Completed
ORD02345,CUST0606,2025-03-25,Completed
ORD02346,CUST0838,2025-05-06,Completed
ORD02347,CUST0510,2024-08-22,Completed
ORD02348,CUST0631,2024-09-10,Completed
ORD02349,CUST0824,2024-10-10,Completed
ORD02350,CUST0346,2024-10-16,Cancelled
ORD02351,CUST0756,2025-02-13,Completed
ORD02352,CUST0333,2024-12-04,Completed
ORD02353,CUST0701,2024-12-01,Completed
ORD02354,CUST0141,2024-12-07,Completed
ORD02355,CUST0988,2024-10-09,Cancelled
ORD02356,CUST0783,2024-10-24,Completed
ORD02357,CUST0178,2024-09-12,Completed
ORD02358,CUST0124,2024-07-13,Completed
ORD02359,CUST0776,2024-06-23,Completed
ORD02360,CUST0714,2024-08-02,Completed
ORD02361,CUST0169,2025-05-13,Completed
ORD02362,CUST0948,2025-02-04,Completed
ORD02363,CUST0137,2025-03-25,Completed
ORD02364,CUST0868,2025-02-18,Completed
ORD02365,CUST0386,2024-08-23,Cancelled
ORD02366,CUST0017,2025-04-04,Cancelled
ORD02367,CUST0083,2024-07-13,Completed
ORD02368,CUST0184,2025-05-27,Returned
ORD02369,CUST0724,2024-07-15,Completed
ORD02370,CUST0909,2025-04-25,Completed
ORD02371,CUST0711,2024-07-15,Cancelled
ORD02372,CUST0792,2024-10-21,Completed
ORD02373,CUST0130,2025-06-03,Completed
ORD02374,CUST0656,2024-11-05,Completed
ORD02375,CUST0462,2025-05-07,Completed
ORD02376,CUST0961,2024-08-11,Completed
ORD02377,CUST0709,2025-03-30,Completed
ORD02378,CUST0185,2025-03-16,Cancelled
ORD02379,CUST0627,2024-07-27,Returned
ORD02380,CUST0643,2025-05-23,Cancelled
ORD02381,CUST0309,2024-09-21,Completed
ORD02382,CUST0005,2024-09-17,Completed
ORD02383,CUST0197,2025-01-28,Completed
ORD02384,CUST0543,2024-06-15,Returned
ORD02385,CUST0634,2024-08-31,Completed
ORD02386,CUST0780,2024-07-08,Returned
ORD02387,CUST0520,2024-11-11,Completed
ORD02388,CUST0789,2024-10-19,Completed
ORD02389,CUST0214,2025-01-25,Completed
ORD02390,CUST0199,2025-02-17,Completed
ORD02391,CUST0153,2024-12-06,Completed
ORD02392,CUST0992,2024-07-20,Returned
