Order_ID,Delivery_Date,Delivery_Status,Shipping_Cost
ORD03494,2024-12-18,Delivered,190.82
ORD03495,2024-07-03,Delivered,145.89
ORD03496,,N/A,21.91
ORD03497,2024-12-16,Delivered,109.46
ORD03498,2025-05-05,Delivered,95.61
ORD03499,,N/A,160.96
ORD03500,2025-03-13,Delivered,96.25
ORD03501,2024-10-30,Delivered,170.03
ORD03502,2024-10-09,Delivered,152.8
ORD03503,2025-02-22,Delivered,138.56
ORD03504,2025-05-27,Delivered,94.63
ORD03505,,N/A,136.2
ORD03506,2024-08-17,Delivered,128.19
ORD03507,2025-01-30,Delivered,107.58
ORD03508,2025-05-02,Delivered,128.4
ORD03509,,N/A,54.81
ORD03510,,N/A,52.11
ORD03511,2024-10-17,Delivered,149.91
ORD03512,2025-04-03,Delivered,50.04
ORD03513,2024-07-06,Delivered,174.62
ORD03514,2024-06-24,Delivered,110.22
ORD03515,,N/A,24.61
ORD03516,2025-06-12,Delivered,104.68
ORD03517,,N/A,86.99
ORD03518,2025-01-30,Delivered,115.63
ORD03519,2025-05-22,Delivered,78.98
ORD03520,2024-10-20,Delivered,179.63
ORD03521,2025-03-17,Delivered,20.77
ORD03522,2025-05-30,Delivered,66.92
ORD03523,2024-11-17,Delivered,71.82
ORD03524,2025-03-24,Delivered,183.98
ORD03525,2025-03-18,Delivered,60.05
ORD03526,,N/A,47.02
ORD03527,,N/A,82.28
ORD03528,2025-03-16,Delivered,86.72
ORD03529,2025-06-03,Delivered,33.68
ORD03530,,N/A,49.45
ORD03531,2024-06-22,Delivered,75.06
ORD03532,2024-07-14,Delivered,144.6
ORD03533,2024-12-07,Delivered,151.57
ORD03534,2024-11-19,Delivered,122.96
ORD03535,2024-11-25,Delivered,86.58
ORD03536,2025-02-18,Delivered,61.83
ORD03537,,N/A,71.56
ORD03538,,N/A,122.62
ORD03539,,N/A,138.71
ORD03540,2025-05-05,Delivered,95.94
ORD03541,2024-09-20,Delivered,165.43
ORD03542,,N/A,65.58
ORD03543,2024-08-21,Delivered,97.12
ORD03544,,N/A,56.26
ORD03545,2025-02-07,Delivered,47.4
ORD03546,2024-08-25,Delivered,30.69
ORD03547,2024-09-28,Delivered,30.96
ORD03548,2025-01-21,Delivered,65.91
ORD03549,2025-05-21,Delivered,159.06
ORD03550,2025-06-05,Delivered,141.86
ORD03551,2025-05-25,Delivered,69.11
ORD03552,2024-08-10,Delivered,137.94
ORD03553,2024-09-06,Delivered,127.61
ORD03554,2025-04-28,Delivered,130.27
ORD03555,2025-04-25,Delivered,138.45
ORD03556,,N/A,156.23
ORD03557,2024-08-08,Delivered,156.05
ORD03558,2024-11-21,Delivered,64.24
ORD03559,2024-11-26,Delivered,150.4
ORD03560,,N/A,114.86
ORD03561,2024-09-04,Delivered,119.7
ORD03562,2025-03-01,Delivered,119.31
ORD03563,2025-05-27,Delivered,113.96
ORD03564,,N/A,162.37
ORD03565,,N/A,46.94
ORD03566,2024-11-07,Delivered,42.1
ORD03567,2025-06-06,Delivered,57.87
ORD03568,,N/A,176.7
ORD03569,2025-06-10,Delivered,194.02
ORD03570,,N/A,38.45
ORD03571,2025-04-29,Delivered,82.75
ORD03572,2024-10-17,Delivered,64.91
ORD03573,2025-04-25,Delivered,108.41
ORD03574,,N/A,169.03
ORD03575,2025-04-07,Delivered,106.39
ORD03576,2025-04-28,Delivered,61.91
ORD03577,2025-06-05,Delivered,43.95
ORD03578,2024-10-14,Delivered,24.51
ORD03579,2025-03-15,Delivered,66.02
ORD03580,2024-06-23,Delivered,25.49
ORD03581,2025-03-30,Delivered,187.32
ORD03582,2025-06-15,Delivered,51.77
ORD03583,2025-03-26,Delivered,30.35
ORD03584,2024-07-18,Delivered,103.47
ORD03585,2025-04-12,Delivered,93.5
ORD03586,,N/A,133.61
ORD03587,2024-07-19,Delivered,116.23
ORD03588,2024-07-11,Delivered,100.91
ORD03589,2025-05-26,Delivered,102.24
ORD03590,,N/A,196.57
ORD03591,2024-06-30,Delivered,173.61
ORD03592,2024-10-14,Delivered,140.72
ORD03593,2024-10-27,Delivered,146.22
ORD03594,2025-02-01,Delivered,33.54
ORD03595,2024-10-12,Delivered,196.99
ORD03596,2024-12-07,Delivered,84.6
ORD03597,2024-09-26,Delivered,67.66
ORD03598,,N/A,97.44
ORD03599,,N/A,190.93
ORD03600,2025-01-02,Delivered,59.1
ORD03601,2025-03-12,Delivered,58.8
ORD03602,,N/A,107.46
ORD03603,,N/A,27.72
ORD03604,2024-10-03,Delivered,48.41
ORD03605,2024-12-29,Delivered,45.25
ORD03606,2024-09-24,Delivered,29.96
ORD03607,2025-01-22,Delivered,63.49
ORD03608,,N/A,70.34
ORD03609,2024-07-02,Delivered,144.73
ORD03610,2024-11-13,Delivered,53.8
ORD03611,2024-11-29,Delivered,39.56
ORD03612,2024-08-19,Delivered,69.27
ORD03613,,N/A,129.02
ORD03614,2024-08-16,Delivered,168.29
ORD03615,,N/A,155.77
ORD03616,,N/A,34.59
ORD03617,2024-10-15,Delivered,124.46
ORD03618,2025-04-18,Delivered,92.04
ORD03619,2025-04-25,Delivered,194.91
ORD03620,,N/A,52.85
ORD03621,2024-09-18,Delivered,92.53
ORD03622,2025-03-16,Delivered,127.9
ORD03623,2025-03-22,Delivered,105.64
ORD03624,2025-02-21,Delivered,165.44
ORD03625,,N/A,138.89
ORD03626,2024-12-09,Delivered,78.1
ORD03627,2024-09-27,Delivered,103.71
ORD03628,,N/A,119.5
ORD03629,2024-09-19,Delivered,171.83
ORD03630,,N/A,111.46
ORD03631,,N/A,148.17
ORD03632,2024-10-12,Delivered,114.44
ORD03633,,N/A,177.15
ORD03634,2025-06-08,Delivered,24.86
ORD03635,2025-04-15,Delivered,97.17
ORD03636,2025-02-10,Delivered,161.14
ORD03637,2025-05-08,Delivered,136.08
ORD03638,2025-01-23,Delivered,144.22
ORD03639,2024-10-14,Delivered,31.66
ORD03640,2024-07-26,Delivered,130.94
ORD03641,2024-11-15,Delivered,110.58
ORD03642,2024-09-23,Delivered,154.58
ORD03643,,N/A,82.05
ORD03644,2025-02-03,Delivered,87.45
ORD03645,2025-01-18,Delivered,170.54
ORD03646,2025-05-03,Delivered,62.27
ORD03647,2024-10-29,Delivered,171.36
ORD03648,2024-07-30,Delivered,38.06
ORD03649,2024-07-25,Delivered,107.72
ORD03650,2025-05-11,Delivered,102.17
ORD03651,,N/A,46.91
ORD03652,2025-01-07,Delivered,145.57
ORD03653,2025-01-18,Delivered,176.65
ORD03654,2025-02-09,Delivered,151.48
ORD03655,2024-11-29,Delivered,156.12
ORD03656,,N/A,78.28
ORD03657,2025-04-28,Delivered,62.65
ORD03658,2025-05-09,Delivered,21.89
ORD03659,,N/A,109.42
ORD03660,,N/A,44.45
ORD03661,2025-02-28,Delivered,153.59
ORD03662,2025-01-23,Delivered,171.63
ORD03663,2024-10-15,Delivered,157.52
ORD03664,,N/A,144.72
ORD03665,,N/A,144.88
ORD03666,2024-09-09,Delivered,174.15
ORD03667,2025-05-09,Delivered,181.48
ORD03668,2025-01-06,Delivered,65.39
ORD03669,,N/A,63.26
ORD03670,2025-03-24,Delivered,87.92
ORD03671,,N/A,126.98
ORD03672,2024-11-09,Delivered,41.06
ORD03673,2025-03-15,Delivered,112.83
ORD03674,,N/A,177.09
ORD03675,,N/A,47.89
ORD03676,,N/A,192.18
ORD03677,,N/A,26.75
ORD03678,,N/A,81.57
ORD03679,2024-08-10,Delivered,29.84
ORD03680,2024-10-22,Delivered,130.14
ORD03681,2024-07-23,Delivered,191.17
ORD03682,2024-12-06,Delivered,115.35
ORD03683,2025-05-11,Delivered,187.03
ORD03684,2024-11-09,Delivered,175.99
ORD03685,2024-11-09,Delivered,175.69
ORD03686,2024-12-16,Delivered,66.1
ORD03687,2024-11-03,Delivered,189.89
ORD03688,2024-06-21,Delivered,52.89
ORD03689,2025-03-05,Delivered,42.89
ORD03690,2025-06-15,Delivered,153.75
ORD03691,2025-04-01,Delivered,197.41
ORD03692,,N/A,75.65
ORD03693,,N/A,158.02
ORD03694,2024-08-08,Delivered,131.94
ORD03695,2024-12-16,Delivered,138.07
ORD03696,2024-08-20,Delivered,92.36
ORD03697,,N/A,127.95
ORD03698,,N/A,57.55
ORD03699,2025-06-10,Delivered,62.92
ORD03700,2024-06-25,Delivered,77.03
ORD03701,2024-11-01,Delivered,125.71
ORD03702,2024-09-03,Delivered,106.69
ORD03703,2024-12-08,Delivered,152.84
ORD03704,2024-07-11,Delivered,127.59
ORD03705,2025-04-17,Delivered,22.34
ORD03706,2024-10-28,Delivered,168.0
ORD03707,2024-06-25,Delivered,94.02
ORD03708,,N/A,40.16
ORD03709,2024-07-27,Delivered,165.41
ORD03710,2024-08-16,Delivered,173.29
ORD03711,2025-05-01,Delivered,27.39
ORD03712,2024-10-20,Delivered,136.66
ORD03713,2025-01-06,Delivered,101.61
ORD03714,,N/A,54.33
ORD03715,2025-02-12,Delivered,143.63
ORD03716,2024-08-17,Delivered,169.91
ORD03717,2024-12-11,Delivered,32.46
ORD03718,2025-01-03,Delivered,43.82
ORD03719,,N/A,99.34
ORD03720,,N/A,199.85
ORD03721,2024-10-07,Delivered,124.94
ORD03722,2024-09-09,Delivered,44.29
ORD03723,2024-06-20,Delivered,21.34
ORD03724,2024-07-08,Delivered,119.45
ORD03725,2025-05-13,Delivered,84.91
ORD03726,2025-02-21,Delivered,110.44
ORD03727,2025-05-23,Delivered,77.68
ORD03728,2025-02-06,Delivered,120.73
ORD03729,2024-09-24,Delivered,153.93
ORD03730,2024-09-29,Delivered,46.96
ORD03731,,N/A,93.51
ORD03732,2025-01-23,Delivered,146.3
ORD03733,2025-06-03,Delivered,83.7
ORD03734,2024-10-25,Delivered,122.11
ORD03735,,N/A,78.67
ORD03736,2025-04-02,Delivered,32.23
ORD03737,,N/A,195.19
ORD03738,2024-10-11,Delivered,193.04
ORD03739,,N/A,126.96
ORD03740,2024-06-18,Delivered,117.85
ORD03741,,N/A,189.28
ORD03742,2025-02-26,Delivered,83.58
ORD03743,,N/A,75.41
ORD03744,2025-02-09,Delivered,132.0
ORD03745,2024-12-11,Delivered,182.8
ORD03746,2024-08-20,Delivered,143.72
ORD03747,,N/A,87.1
ORD03748,,N/A,111.86
ORD03749,2025-05-16,Delivered,115.31
ORD03750,2025-03-04,Delivered,80.53
ORD03751,,N/A,88.5
ORD03752,,N/A,60.51
ORD03753,,N/A,174.42
ORD03754,2025-04-11,Delivered,170.06
ORD03755,2024-12-12,Delivered,199.39
ORD03756,2025-01-18,Delivered,69.0
ORD03757,2024-06-18,Delivered,176.89
ORD03758,2025-01-21,Delivered,21.89
ORD03759,2024-08-19,Delivered,44.94
ORD03760,2025-01-14,Delivered,185.05
ORD03761,2024-06-22,Delivered,95.07
ORD03762,2024-12-23,Delivered,174.76
ORD03763,,N/A,97.9
ORD03764,2025-03-17,Delivered,172.36
ORD03765,2024-10-22,Delivered,25.24
ORD03766,,N/A,82.8
ORD03767,2024-11-28,Delivered,170.2
ORD03768,2025-05-24,Delivered,135.91
ORD03769,2025-04-21,Delivered,97.08
ORD03770,2024-06-29,Delivered,116.81
ORD03771,,N/A,123.41
ORD03772,2024-11-25,Delivered,123.13
ORD03773,,N/A,194.13
ORD03774,,N/A,125.05
ORD03775,2024-07-08,Delivered,107.75
ORD03776,2025-01-24,Delivered,103.1
ORD03777,2024-07-12,Delivered,146.89
ORD03778,2024-07-02,Delivered,176.53
ORD03779,2024-06-26,Delivered,144.9
ORD03780,2025-01-25,Delivered,165.44
ORD03781,2024-12-09,Delivered,126.65
ORD03782,,N/A,24.84
ORD03783,2025-04-25,Delivered,96.07
ORD03784,2024-09-13,Delivered,109.48
ORD03785,,N/A,183.67
ORD03786,2025-06-12,Delivered,53.71
ORD03787,,N/A,141.6
ORD03788,2024-07-29,Delivered,50.3
ORD03789,2024-07-12,Delivered,33.37
ORD03790,2024-12-13,Delivered,43.54
ORD03791,,N/A,136.65
ORD03792,2024-12-31,Delivered,62.22
ORD03793,2025-02-23,Delivered,54.59
ORD03794,2024-09-26,Delivered,39.63
ORD03795,,N/A,59.46
ORD03796,,N/A,174.13
ORD03797,2024-06-17,Delivered,21.34
ORD03798,,N/A,183.12
ORD03799,,N/A,116.7
ORD03800,2024-08-02,Delivered,199.41
ORD03801,2025-04-09,Delivered,196.08
ORD03802,2024-12-08,Delivered,108.34
ORD03803,2024-11-30,Delivered,57.31
ORD03804,2024-06-30,Delivered,59.04
ORD03805,2024-10-12,Delivered,152.81
ORD03806,2025-03-13,Delivered,112.7
ORD03807,2024-10-18,Delivered,133.95
ORD03808,2025-02-09,Delivered,95.03
ORD03809,2025-06-13,Delivered,193.59
ORD03810,2024-07-13,Delivered,90.68
ORD03811,2025-02-24,Delivered,26.13
ORD03812,2025-05-19,Delivered,185.63
ORD03813,,N/A,27.33
ORD03814,2024-11-25,Delivered,148.8
ORD03815,2025-03-03,Delivered,123.64
ORD03816,2024-10-10,Delivered,185.73
ORD03817,2025-05-25,Delivered,118.01
ORD03818,,N/A,78.97
ORD03819,,N/A,169.79
ORD03820,2025-03-19,Delivered,184.32
ORD03821,,N/A,173.58
ORD03822,2025-03-09,Delivered,59.76
ORD03823,2024-06-26,Delivered,197.75
ORD03824,,N/A,154.34
ORD03825,2024-10-29,Delivered,101.73
ORD03826,2024-09-06,Delivered,120.77
ORD03827,,N/A,28.88
ORD03828,,N/A,106.56
ORD03829,2024-11-14,Delivered,131.46
ORD03830,2025-02-06,Delivered,163.84
ORD03831,2025-01-04,Delivered,196.38
ORD03832,2025-02-19,Delivered,82.56
ORD03833,2024-08-01,Delivered,191.93
ORD03834,,N/A,68.8
ORD03835,2025-01-28,Delivered,36.68
ORD03836,,N/A,127.39
ORD03837,2025-01-10,Delivered,65.46
ORD03838,2024-11-19,Delivered,36.78
ORD03839,2024-08-02,Delivered,176.18
ORD03840,2024-11-02,Delivered,185.37
ORD03841,2024-07-06,Delivered,171.81
ORD03842,2024-11-26,Delivered,90.36
ORD03843,2024-09-10,Delivered,119.59
ORD03844,,N/A,72.29
ORD03845,2025-01-23,Delivered,140.07
ORD03846,2025-06-04,Delivered,159.91
ORD03847,2024-12-23,Delivered,59.57
ORD03848,,N/A,187.61
ORD03849,,N/A,109.33
ORD03850,2024-09-04,Delivered,84.9
ORD03851,,N/A,131.73
ORD03852,,N/A,83.4
ORD03853,2025-03-21,Delivered,50.36
ORD03854,2024-07-04,Delivered,69.6
ORD03855,,N/A,186.1
ORD03856,,N/A,163.56
ORD03857,,N/A,61.94
ORD03858,,N/A,164.38
ORD03859,2024-09-01,Delivered,170.25
ORD03860,2025-04-26,Delivered,53.22
ORD03861,,N/A,97.23
ORD03862,,N/A,68.49
ORD03863,2024-10-29,Delivered,130.5
ORD03864,,N/A,39.39
ORD03865,2024-09-18,Delivered,37.4
ORD03866,2025-02-20,Delivered,179.57
ORD03867,,N/A,118.76
ORD03868,2025-03-02,Delivered,92.7
ORD03869,,N/A,148.22
ORD03870,2024-11-02,Delivered,189.29
ORD03871,2025-01-12,Delivered,155.34
ORD03872,2024-09-19,Delivered,35.61
ORD03873,2024-06-21,Delivered,34.77
ORD03874,,N/A,55.94
ORD03875,2024-08-11,Delivered,82.19
ORD03876,2025-05-03,Delivered,166.74
ORD03877,,N/A,190.32
ORD03878,2025-03-12,Delivered,49.49
ORD03879,2025-01-26,Delivered,72.12
ORD03880,2025-02-11,Delivered,73.48
ORD03881,,N/A,102.12
ORD03882,,N/A,169.48
ORD03883,2024-07-26,Delivered,100.21
ORD03884,2025-04-29,Delivered,60.8
ORD03885,,N/A,131.71
ORD03886,2025-01-21,Delivered,106.87
ORD03887,2025-06-17,Delivered,33.71
ORD03888,2024-08-20,Delivered,120.36
ORD03889,2024-09-23,Delivered,82.32
ORD03890,2025-03-19,Delivered,81.4
ORD03891,2024-08-06,Delivered,198.05
ORD03892,2025-06-06,Delivered,139.07
ORD03893,2024-10-10,Delivered,58.78
ORD03894,,N/A,146.93
ORD03895,2025-03-26,Delivered,145.32
ORD03896,,N/A,142.54
ORD03897,2025-03-23,Delivered,22.72
ORD03898,2024-06-29,Delivered,75.34
ORD03899,,N/A,69.3
ORD03900,2024-10-16,Delivered,55.16
ORD03901,2025-03-12,Delivered,47.27
ORD03902,2025-05-06,Delivered,38.78
ORD03903,2024-11-15,Delivered,82.5
ORD03904,2024-11-02,Delivered,99.07
ORD03905,2024-07-26,Delivered,89.28
ORD03906,,N/A,111.22
ORD03907,2025-04-02,Delivered,153.34
ORD03908,,N/A,67.26
ORD03909,2025-04-06,Delivered,42.38
ORD03910,2024-08-05,Delivered,26.76
ORD03911,2025-04-09,Delivered,66.93
ORD03912,2024-08-30,Delivered,34.03
ORD03913,,N/A,181.62
ORD03914,2025-02-08,Delivered,72.09
ORD03915,,N/A,86.44
ORD03916,,N/A,43.29
ORD03917,2025-03-16,Delivered,62.64
ORD03918,2025-01-11,Delivered,65.2
ORD03919,2024-06-17,Delivered,193.3
ORD03920,2024-12-01,Delivered,140.75
ORD03921,2024-07-20,Delivered,180.34
ORD03922,2024-10-22,Delivered,65.35
ORD03923,2024-07-17,Delivered,74.77
ORD03924,2024-10-27,Delivered,58.22
ORD03925,,N/A,64.18
ORD03926,,N/A,144.04
ORD03927,,N/A,82.92
ORD03928,,N/A,52.26
ORD03929,2024-07-30,Delivered,167.42
ORD03930,2024-07-25,Delivered,130.34
ORD03931,2024-08-15,Delivered,98.37
ORD03932,2024-09-26,Delivered,88.33
ORD03933,2024-12-21,Delivered,198.87
ORD03934,,N/A,83.13
ORD03935,,N/A,105.33
ORD03936,,N/A,53.8
ORD03937,2024-09-13,Delivered,181.2
ORD03938,,N/A,113.19
ORD03939,2024-12-26,Delivered,150.29
ORD03940,2024-09-25,Delivered,56.29
ORD03941,2024-06-29,Delivered,133.27
ORD03942,2024-09-27,Delivered,32.38
ORD03943,,N/A,131.36
ORD03944,2024-09-28,Delivered,40.03
ORD03945,2024-11-29,Delivered,106.75
ORD03946,2024-12-03,Delivered,138.26
ORD03947,,N/A,73.84
ORD03948,2025-05-23,Delivered,38.3
ORD03949,,N/A,124.92
ORD03950,2024-11-19,Delivered,70.36
ORD03951,,N/A,174.29
ORD03952,2024-09-13,Delivered,78.84
ORD03953,2025-03-28,Delivered,117.67
ORD03954,,N/A,174.35
ORD03955,,N/A,89.06
ORD03956,,N/A,26.53
ORD03957,2024-12-07,Delivered,51.47
ORD03958,,N/A,90.93
ORD03959,,N/A,150.77
ORD03960,2025-01-10,Delivered,28.93
ORD03961,2024-11-30,Delivered,63.42
ORD03962,2024-12-04,Delivered,113.34
ORD03963,2024-09-05,Delivered,88.87
ORD03964,2025-04-09,Delivered,75.97
ORD03965,2025-04-27,Delivered,174.37
ORD03966,2025-04-18,Delivered,196.23
ORD03967,2025-05-06,Delivered,168.17
ORD03968,,N/A,128.75
ORD03969,2025-03-02,Delivered,187.05
ORD03970,,N/A,161.78
ORD03971,2024-12-13,Delivered,69.59
ORD03972,,N/A,81.27
ORD03973,2024-12-09,Delivered,23.94
ORD03974,2024-08-09,Delivered,87.98
ORD03975,2024-08-02,Delivered,67.11
ORD03976,,N/A,148.38
ORD03977,,N/A,42.39
ORD03978,2025-03-13,Delivered,112.09
ORD03979,2025-04-30,Delivered,106.29
ORD03980,,N/A,57.98
ORD03981,2025-01-23,Delivered,51.92
ORD03982,2025-02-07,Delivered,63.05
ORD03983,2024-12-09,Delivered,165.4
ORD03984,,N/A,102.26
ORD03985,2025-01-14,Delivered,57.21
ORD03986,2024-08-06,Delivered,59.96
ORD03987,2025-05-31,Delivered,130.36
ORD03988,,N/A,78.32
ORD03989,2024-08-05,Delivered,169.61
ORD03990,2024-09-21,Delivered,185.02
ORD03991,2024-10-01,Delivered,180.31
ORD03992,2024-07-22,Delivered,125.32
ORD03993,,N/A,66.87
ORD03994,,N/A,62.09
ORD03995,2024-11-09,Delivered,78.93
ORD03996,,N/A,45.35
ORD03997,,N/A,95.3
ORD03998,2025-06-09,Delivered,66.83
ORD03999,2025-02-07,Delivered,29.44
ORD04000,,N/A,162.89
ORD04001,2024-06-27,Delivered,175.02
ORD04002,,N/A,193.05
ORD04003,,N/A,121.4
ORD04004,,N/A,179.95
ORD04005,2024-08-25,Delivered,171.82
ORD04006,2025-04-03,Delivered,55.05
ORD04007,,N/A,138.55
ORD04008,2025-02-19,Delivered,73.28
ORD04009,,N/A,95.75
ORD04010,2025-01-17,Delivered,168.31
ORD04011,2024-06-15,Delivered,129.81
ORD04012,2025-01-09,Delivered,48.14
ORD04013,,N/A,65.95
ORD04014,2025-04-01,Delivered,146.12
ORD04015,2024-08-26,Delivered,66.51
ORD04016,2025-04-07,Delivered,40.6
ORD04017,2025-01-04,Delivered,72.37
ORD04018,2024-12-20,Delivered,129.44
ORD04019,2025-04-01,Delivered,146.22
ORD04020,2024-11-13,Delivered,86.09
ORD04021,2024-06-23,Delivered,149.09
ORD04022,,N/A,195.22
ORD04023,2025-05-18,Delivered,145.66
ORD04024,2025-03-24,Delivered,179.34
ORD04025,2025-03-15,Delivered,97.04
ORD04026,,N/A,27.59
ORD04027,2024-11-18,Delivered,117.2
ORD04028,2025-04-28,Delivered,50.11
ORD04029,2025-01-02,Delivered,66.76
ORD04030,2024-11-21,Delivered,173.17
ORD04031,2024-06-29,Delivered,116.8
ORD04032,,N/A,127.44
ORD04033,2024-07-22,Delivered,86.11
ORD04034,2024-08-20,Delivered,121.74
ORD04035,,N/A,48.01
ORD04036,2025-04-27,Delivered,135.37
ORD04037,,N/A,70.17
ORD04038,,N/A,107.51
ORD04039,2025-02-05,Delivered,127.37
ORD04040,2025-03-09,Delivered,102.52
ORD04041,2025-05-23,Delivered,85.92
ORD04042,,N/A,38.38
ORD04043,2024-11-08,Delivered,172.28
ORD04044,2025-02-01,Delivered,141.17
ORD04045,2024-12-17,Delivered,199.14
ORD04046,,N/A,56.33
ORD04047,,N/A,53.86
ORD04048,2024-10-21,Delivered,93.41
ORD04049,2024-11-08,Delivered,159.05
ORD04050,,N/A,30.48
ORD04051,,N/A,34.45
ORD04052,2024-09-06,Delivered,34.09
ORD04053,2024-09-11,Delivered,132.93
ORD04054,2025-04-23,Delivered,60.41
ORD04055,2024-07-23,Delivered,108.74
ORD04056,2024-08-24,Delivered,135.38
ORD04057,2024-07-24,Delivered,52.14
ORD04058,,N/A,74.24
ORD04059,2024-10-30,Delivered,58.61
ORD04060,2025-03-13,Delivered,71.93
ORD04061,2025-05-10,Delivered,155.81
ORD04062,2025-02-10,Delivered,71.94
ORD04063,,N/A,111.17
ORD04064,2024-07-01,Delivered,131.32
ORD04065,2024-12-09,Delivered,194.71
ORD04066,2024-12-24,Delivered,144.76
ORD04067,,N/A,85.16
ORD04068,2024-08-31,Delivered,176.17
ORD04069,2024-07-03,Delivered,26.47
ORD04070,,N/A,174.28
ORD04071,,N/A,188.88
ORD04072,2025-02-16,Delivered,187.75
ORD04073,2024-08-17,Delivered,51.12
ORD04074,,N/A,31.53
ORD04075,,N/A,31.37
ORD04076,,N/A,55.22
ORD04077,2024-09-06,Delivered,162.16
ORD04078,,N/A,95.6
ORD04079,,N/A,172.97
ORD04080,,N/A,189.26
ORD04081,,N/A,97.86
ORD04082,2024-10-26,Delivered,150.28
ORD04083,2024-10-12,Delivered,194.98
ORD04084,,N/A,66.04
ORD04085,2025-05-14,Delivered,193.25
ORD04086,2025-04-06,Delivered,160.31
ORD04087,,N/A,94.74
ORD04088,,N/A,38.97
ORD04089,2025-03-07,Delivered,28.36
ORD04090,,N/A,183.8
ORD04091,,N/A,27.0
ORD04092,,N/A,58.4
ORD04093,2024-11-28,Delivered,49.22
ORD04094,2025-04-08,Delivered,148.83
ORD04095,2025-05-11,Delivered,124.78
ORD04096,2024-11-19,Delivered,39.19
ORD04097,2024-10-09,Delivered,174.83
ORD04098,,N/A,95.15
ORD04099,2024-11-12,Delivered,60.4
ORD04100,,N/A,54.39
ORD04101,2024-07-24,Delivered,83.92
ORD04102,,N/A,66.69
ORD04103,2024-07-24,Delivered,195.71
ORD04104,2024-12-21,Delivered,93.67
ORD04105,,N/A,61.52
ORD04106,2024-10-09,Delivered,94.24
ORD04107,2025-01-11,Delivered,40.48
ORD04108,2024-08-26,Delivered,77.5
ORD04109,2024-11-10,Delivered,39.15
ORD04110,2025-03-15,Delivered,68.0
ORD04111,2024-10-08,Delivered,170.25
ORD04112,2024-12-18,Delivered,107.93
ORD04113,2024-07-11,Delivered,108.87
ORD04114,2025-02-10,Delivered,165.76
ORD04115,,N/A,157.84
ORD04116,,N/A,192.8
ORD04117,2024-09-07,Delivered,135.0
ORD04118,2024-10-25,Delivered,57.45
ORD04119,,N/A,96.09
ORD04120,,N/A,73.73
ORD04121,2025-03-03,Delivered,183.15
ORD04122,2024-11-14,Delivered,54.23
ORD04123,2025-05-03,Delivered,162.76
ORD04124,2025-02-23,Delivered,129.95
ORD04125,2025-03-21,Delivered,57.37
ORD04126,2025-01-01,Delivered,168.04
ORD04127,2025-04-16,Delivered,35.58
ORD04128,2025-03-09,Delivered,100.0
ORD04129,,N/A,122.16
ORD04130,2025-06-12,Delivered,51.68
ORD04131,2025-03-22,Delivered,38.04
ORD04132,,N/A,72.79
ORD04133,2024-07-06,Delivered,44.78
ORD04134,2024-06-30,Delivered,151.32
ORD04135,,N/A,98.67
ORD04136,2025-03-28,Delivered,133.4
ORD04137,,N/A,21.19
ORD04138,2025-04-24,Delivered,178.19
ORD04139,2025-02-25,Delivered,97.31
ORD04140,2025-05-16,Delivered,197.74
ORD04141,2024-10-01,Delivered,22.62
ORD04142,2024-12-04,Delivered,98.05
ORD04143,,N/A,129.27
ORD04144,,N/A,34.09
ORD04145,,N/A,150.37
ORD04146,2024-12-21,Delivered,106.71
ORD04147,2024-11-15,Delivered,98.59
ORD04148,2024-08-29,Delivered,122.51
ORD04149,,N/A,129.21
ORD04150,2025-04-02,Delivered,140.22
ORD04151,2024-11-14,Delivered,199.74
ORD04152,2024-08-08,Delivered,179.64
ORD04153,,N/A,132.98
ORD04154,2024-07-08,Delivered,121.15
ORD04155,2024-09-27,Delivered,69.12
ORD04156,,N/A,41.19
ORD04157,2025-02-01,Delivered,193.38
ORD04158,2024-06-23,Delivered,127.75
ORD04159,2024-09-17,Delivered,26.5
ORD04160,,N/A,72.03
ORD04161,,N/A,85.21
ORD04162,2025-01-22,Delivered,109.0
ORD04163,2024-09-18,Delivered,113.55
ORD04164,2024-09-09,Delivered,183.09
ORD04165,,N/A,181.76
ORD04166,2024-12-14,Delivered,57.93
ORD04167,2025-05-18,Delivered,56.49
ORD04168,2024-07-27,Delivered,26.17
ORD04169,2024-11-17,Delivered,159.53
ORD04170,2024-09-09,Delivered,93.51
ORD04171,,N/A,98.21
ORD04172,2024-07-25,Delivered,165.67
ORD04173,2025-03-06,Delivered,86.42
ORD04174,2024-10-18,Delivered,170.0
ORD04175,2024-06-26,Delivered,58.26
ORD04176,2025-03-20,Delivered,89.34
ORD04177,2025-04-10,Delivered,30.69
ORD04178,2025-05-10,Delivered,83.82
ORD04179,2024-10-22,Delivered,74.85
ORD04180,2024-08-14,Delivered,171.63
ORD04181,2024-09-04,Delivered,161.67
ORD04182,2025-05-28,Delivered,152.13
ORD04183,,N/A,143.19
ORD04184,2025-04-11,Delivered,154.83
ORD04185,,N/A,34.07
ORD04186,2024-10-17,Delivered,83.66
ORD04187,2024-12-03,Delivered,31.95
ORD04188,2024-07-22,Delivered,187.8
ORD04189,2024-06-24,Delivered,199.69
ORD04190,2025-05-25,Delivered,102.97
ORD04191,,N/A,123.19
ORD04192,2025-03-08,Delivered,120.3
ORD04193,2024-08-09,Delivered,198.14
ORD04194,2024-10-06,Delivered,118.64
